"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
1.880566150E1;-6.574609280E-3;1.061380738E-1;2.123182476E-2;1.084403365E-1
1.881570150E1;-3.427754760E-2;1.300870997E-1;-5.555673480E-2;1.455477741E-1
1.882571150E1;-4.197336048E-2;6.542157233E-2;4.017621875E-3;7.783242513E-2
1.883572150E1;-2.126690805E-2;8.697674811E-2;5.707993448E-2;1.061854746E-1
1.884576150E1;-1.523901343E-2;7.754460454E-2;-3.600832343E-2;8.684464624E-2
1.885577150E1;7.872106433E-3;4.895522833E-2;2.631013155E-2;5.613205379E-2
1.886578150E1;1.416137159E-2;9.910036504E-2;5.486559391E-2;1.141562972E-1
1.887582150E1;-3.474064708E-2;1.205052674E-1;-5.352599680E-2;1.363578540E-1
1.888583150E1;1.137283444E-3;4.895347416E-2;-2.912907422E-2;5.697577565E-2
1.889584050E1;2.856657207E-3;7.993845463E-2;1.388012052E-2;8.118481856E-2
1.890585050E1;-4.007096887E-3;1.134687281E-1;-1.718672097E-2;1.148328892E-1
1.891589050E1;-1.662334174E-2;6.302362919E-2;4.705956101E-2;8.039226088E-2
1.892590050E1;2.604817629E-2;5.135024786E-2;7.383337677E-2;9.363078002E-2
1.893591050E1;-6.387001365E-2;7.485137701E-2;-6.345398426E-3;9.860208601E-2
1.894595050E1;3.180008233E-3;3.458511114E-2;1.150615096E-2;3.658734583E-2
1.895596050E1;2.440393925E-2;7.529985845E-2;1.669087708E-2;8.089626883E-2
1.896597050E1;-3.422901571E-2;7.260487676E-2;-7.723236322E-2;1.113908954E-1
1.897601050E1;-3.596037626E-3;-6.130805612E-3;-7.472741604E-3;1.031310483E-2
1.898602050E1;2.888992310E-2;3.458452642E-2;4.075216949E-2;6.075735710E-2
1.899603050E1;-2.783450067E-2;2.724802494E-2;-7.197922468E-4;3.895808506E-2
1.900607050E1;-1.632601082E-2;3.298414350E-3;3.532946169E-2;3.905878941E-2
1.901608050E1;3.125746071E-2;-1.192831993E-3;6.229272723E-2;6.970534818E-2
1.902608950E1;1.063023806E-3;-3.737540245E-3;-9.851388931E-3;1.059004677E-2
1.903609950E1;-8.829003274E-3;-1.810824215E-2;1.874441922E-2;2.751750324E-2
1.904613950E1;-6.612616181E-3;-7.319369137E-2;4.982821763E-2;8.879129699E-2
1.905614950E1;-2.718370557E-3;-1.041792566E-1;-3.607498169E-2;1.102819629E-1
1.906617862E1;-2.303861439E-2;-6.855158687E-2;3.047334909E-2;7.847753067E-2
1.907621862E1;1.455079615E-2;-6.361068964E-2;7.394388914E-2;9.861918802E-2
1.908622863E1;-1.049048960E-2;-1.570912957E-2;-3.638254523E-2;4.099410594E-2
1.909623863E1;-2.128561914E-2;-1.346438348E-2;4.472886086E-2;5.133262314E-2
1.910627862E1;-1.125413597E-2;5.698696375E-3;8.915249705E-3;1.544708367E-2
1.911628862E1;-2.736233801E-2;-2.304036856E-2;-1.987234712E-2;4.092024321E-2
1.912629862E1;-9.292395115E-3;5.701035261E-3;4.483235657E-2;4.613881886E-2
1.913630762E1;1.461833149E-2;4.416986704E-2;3.793205738E-2;6.002927408E-2
1.914634862E1;-9.072539806E-3;8.095470071E-3;3.049790740E-2;3.283245300E-2
1.915635763E1;7.287092507E-3;4.162515879E-2;5.452060819E-2;6.898008610E-2
1.916636763E1;5.604556203E-4;5.839263439E-2;1.383568168E-2;6.001199838E-2
1.917640762E1;3.465557009E-2;1.318722546E-2;-2.486820817E-3;3.716309636E-2
1.918641762E1;3.281749785E-3;7.036773205E-2;-5.424461961E-3;7.065275920E-2
1.919642762E1;6.069409847E-4;1.278476161E-1;-1.283697724E-2;1.284919036E-1
1.920646762E1;1.812783033E-2;5.375228405E-2;-2.911796451E-2;6.376348587E-2
1.921647762E1;9.792624414E-3;5.839204967E-2;4.930898488E-2;7.705130075E-2
1.922648762E1;-6.313823462E-3;8.952730358E-2;-6.084612608E-3;8.995568333E-2
1.923649762E1;-1.978843957E-2;6.318325818E-2;-5.410545588E-2;8.550501044E-2
1.924653763E1;-2.343154728E-2;7.740427136E-2;2.937348783E-2;8.604220139E-2
1.925654763E1;5.025681853E-4;1.015035707E-1;1.047411740E-2;1.020437875E-1
1.926655662E1;1.781500429E-2;5.854349256E-2;-1.555476308E-2;6.314004714E-2
1.927659762E1;-1.426749855E-2;1.253052467E-1;2.946879745E-2;1.295120704E-1
1.928660662E1;-3.273563683E-2;7.500925183E-2;-9.279531240E-3;8.236576643E-2
1.929661662E1;-1.552728117E-2;4.162866712E-2;-2.555350184E-2;5.125450071E-2
1.930665663E1;-1.427071452E-2;1.133313185E-1;3.179481983E-2;1.185687632E-1
1.931666663E1;5.398149490E-3;1.278493702E-1;-1.570971429E-2;1.289239955E-1
1.932667663E1;1.718584388E-2;8.009866834E-2;1.557581306E-2;8.338918306E-2
1.933671662E1;-7.960691750E-3;1.253040773E-1;7.266802669E-2;1.450693851E-1
1.934672662E1;-2.384786904E-3;1.278493702E-1;1.067292273E-2;1.283162498E-1
1.935673662E1;1.089570165E-2;5.854349256E-2;-4.635906458E-2;7.546667943E-2
1.936674662E1;1.914904654E-2;8.249544203E-2;3.249297738E-2;9.070819984E-2
1.937678662E1;2.010301977E-2;1.016544288E-1;-4.860907316E-2;1.144578363E-1
1.938679662E1;3.847029358E-2;5.390431166E-2;2.329179883E-2;7.020075638E-2
1.939680563E1;-2.898581743E-2;8.459166884E-2;3.898046315E-2;9.754693515E-2
1.940684663E1;-4.037122339E-2;8.219606459E-2;8.262115717E-4;9.157898961E-2
1.941685562E1;-3.273329794E-2;-3.875534534E-3;1.293111742E-2;3.540765962E-2
1.942686562E1;-4.640350342E-3;2.007407606E-2;3.479678035E-2;4.043905666E-2
1.943690562E1;-5.433846742E-2;5.090936780E-2;-8.767315149E-3;7.497531985E-2
1.944691562E1;-2.376717746E-2;1.288667858E-2;3.229592621E-2;4.211854769E-2
1.945692562E1;5.169230998E-3;1.543197155E-2;2.330992520E-2;2.842919816E-2
1.946693562E1;-8.515592515E-3;5.851893425E-3;-1.974253893E-2;2.228290412E-2
1.947697563E1;-1.842340708E-2;-4.698647082E-2;4.222566783E-2;6.580393144E-2
1.948698563E1;-2.183057964E-3;-2.288717151E-2;6.639688790E-2;7.026474994E-2
1.949699562E1;2.752050519E-2;-5.387390614E-2;4.736244678E-3;6.068119958E-2
1.950703562E1;-6.207696497E-3;-4.204966664E-2;1.366260409E-2;4.464724752E-2
1.951704562E1;1.223471403E-2;-1.091207385E-2;4.995919526E-2;5.258025080E-2
1.952705462E1;-5.370375216E-3;-6.360133410E-2;-3.392320633E-2;7.228246368E-2
1.953709562E1;-9.782391787E-4;-5.881129503E-2;-1.251421094E-2;6.013593643E-2
1.954710463E1;2.193085939E-2;5.854583144E-2;7.023675442E-3;6.291191453E-2
1.955711463E1;-1.164063692E-2;4.642046034E-2;2.313158512E-2;5.315480972E-2
1.956712462E1;-6.900883913E-3;4.163100600E-2;2.331284881E-2;4.821049449E-2
1.957716462E1;2.465186119E-3;6.318618178E-2;2.591953754E-2;6.834027464E-2
1.958717462E1;-7.765102386E-4;1.304162979E-2;-7.451574683E-2;7.565238662E-2
1.959718462E1;-2.603326589E-2;1.289018691E-2;8.752112389E-3;3.033953399E-2
1.960722462E1;7.451983988E-3;4.657073379E-2;-2.946996689E-4;4.716409820E-2
1.961723462E1;5.055502653E-3;2.980618179E-2;-7.461631894E-3;3.113908365E-2
1.962724462E1;-2.679048032E-2;7.659852505E-4;5.442237496E-2;6.066392227E-2
1.963728463E1;-7.726803124E-3;6.079116225E-2;2.358942211E-2;6.566376268E-2
1.964729462E1;7.292062640E-3;3.699007094E-2;-1.667392015E-2;4.122449683E-2
1.965730362E1;-1.306384921E-2;8.219606459E-2;4.015750766E-2;9.240932102E-2
1.966734462E1;-1.460663706E-2;1.015070790E-1;-2.664868534E-2;1.059584511E-1
1.967735362E1;-7.359305620E-3;3.923715591E-2;-1.226921260E-2;4.176418755E-2
1.968736362E1;-2.003139138E-2;3.205326676E-2;4.273320615E-2;5.705081471E-2
1.969737362E1;-2.257346839E-2;5.585377336E-2;4.973524690E-2;7.812042151E-2
1.970741363E1;1.930399776E-2;1.216220856E-3;-1.893913150E-2;2.707054163E-2
1.971742362E1;1.851520836E-3;7.037007093E-2;9.306428432E-3;7.100693363E-2
1.972743362E1;1.676922977E-2;1.160268849E-1;-5.264540613E-2;1.285106372E-1
1.973747362E1;6.548296809E-3;6.094143569E-2;9.215211868E-3;6.198111733E-2
1.974748362E1;-1.274985373E-3;5.839848161E-2;5.704426646E-2;8.164592199E-2
1.975749362E1;1.095885158E-2;8.234809220E-2;2.358123600E-2;8.635611969E-2
1.976753362E1;1.916103333E-2;2.037871599E-2;-1.210256696E-2;3.047801488E-2
1.977754362E1;-3.374135792E-3;4.642513812E-2;5.205191374E-2;6.982893358E-2
1.978755262E1;6.750902832E-3;7.292062640E-2;-5.413352251E-3;7.343226012E-2
1.979756262E1;-3.924943507E-3;1.068871021E-3;-6.517949760E-2;6.530631343E-2
1.980760362E1;7.652543485E-3;1.783576190E-2;-4.588134706E-2;4.981740492E-2
1.981761262E1;-2.922262967E-2;4.148599505E-2;1.320242822E-2;5.243428250E-2
1.982762262E1;-9.563705921E-3;-4.204031110E-2;8.591313958E-3;4.396206210E-2
1.983766262E1;2.286495209E-2;2.023195088E-2;5.215131640E-2;6.043093308E-2
1.984767262E1;2.106751800E-3;3.939269185E-2;-8.003084064E-3;4.025260152E-2
1.985768262E1;-1.894907176E-2;8.107749224E-3;-3.915237129E-2;4.424602915E-2
1.986772263E1;-3.474707901E-3;4.882366598E-2;3.490787745E-2;6.011974603E-2
1.987773262E1;-2.931472331E-2;9.657436788E-2;-2.272812724E-2;1.034530294E-1
1.988774262E1;-3.405593812E-2;9.417993307E-2;-3.222283602E-2;1.052044575E-1
1.989775162E1;-1.586992800E-2;1.229201674E-1;3.005819678E-2;1.275332011E-1
1.990779262E1;2.739946783E-2;1.160362405E-1;2.103243470E-2;1.210681760E-1
1.991780162E1;-1.017912537E-2;6.319729149E-2;-1.056708813E-2;6.487815963E-2
1.992781162E1;3.749234676E-3;1.039120388E-1;-8.718198538E-4;1.039833094E-1
1.993785262E1;-4.863421619E-3;9.193694115E-2;-5.092807889E-2;1.052127523E-1
1.994786162E1;-9.692052305E-3;7.517531276E-2;-3.192228913E-2;8.224534072E-2
1.995787162E1;8.046353459E-3;1.278657424E-1;4.469202340E-2;1.356899733E-1
1.996791162E1;1.869939566E-2;1.040646511E-1;-1.505190253E-2;1.067973725E-1
1.997792162E1;-1.955542803E-2;6.559523463E-2;1.262998581E-3;6.845980381E-2
1.998793162E1;-1.537057579E-2;1.157397866E-1;2.282051325E-2;1.189652413E-1
1.999794162E1;-2.853031933E-2;7.023558497E-2;-3.943011403E-2;8.545028034E-2
2.000798162E1;-2.927320808E-2;5.826048732E-2;1.562492967E-2;6.704732300E-2
2.001799163E1;-6.262075603E-3;1.013702542E-1;5.897677124E-2;1.174453131E-1
2.002800062E1;3.815717518E-2;2.278192163E-2;2.923607826E-5;4.444082386E-2
2.003804162E1;1.655200571E-2;-3.563293219E-3;9.298242331E-3;1.931639878E-2
2.004805162E1;1.075946152E-2;5.137188256E-2;4.733905792E-2;7.068113422E-2
2.005806062E1;7.434734702E-3;-1.553897560E-2;-2.909457564E-2;3.381167512E-2
2.006809575E1;-3.586097360E-2;-5.655543923E-2;1.138452888E-3;6.697628841E-2
2.007810475E1;-7.746098936E-3;-6.109170914E-3;2.052489638E-2;2.277268955E-2
2.008811475E1;-6.675473750E-3;-9.457403541E-2;-1.050627708E-2;9.538968488E-2
2.009815475E1;-2.457584739E-2;-1.498085886E-1;9.455883265E-2;1.788517775E-1
2.010816475E1;-2.456473768E-2;-1.498080039E-1;9.441499114E-2;1.787737534E-1
2.011817475E1;3.656556308E-3;-1.065479636E-1;-6.560342073E-2;1.251784637E-1
2.012818475E1;1.622806996E-2;-7.301652074E-2;3.955407500E-2;8.461257238E-2
2.013822475E1;-1.615000963E-2;4.867923975E-2;7.246103525E-2;8.877551928E-2
2.014823475E1;-1.228207648E-2;5.867096186E-3;-1.598687232E-2;2.099648320E-2
2.015824375E1;-5.929076672E-3;-1.104772925E-2;5.826341093E-2;5.959724259E-2
2.016828475E1;-3.573233485E-3;3.445705712E-2;3.678074062E-2;5.052602956E-2
2.017829475E1;1.684875190E-3;4.658418238E-2;-6.268215179E-3;4.703419367E-2
2.018830375E1;3.688920647E-2;3.236375391E-2;4.922595441E-2;6.950842186E-2
2.019834475E1;9.104114771E-3;3.939853907E-2;-2.517577171E-2;4.763348893E-2
2.020835375E1;-1.704580307E-2;1.769308984E-2;-3.021841049E-2;3.894556667E-2
2.021836375E1;2.413379788E-2;1.784336329E-2;9.924128294E-2;1.036805577E-1
2.022837375E1;7.576237321E-3;5.361779809E-2;5.834468722E-2;7.960132016E-2
2.023841375E1;-2.200424194E-2;4.403771996E-2;-5.688580692E-2;7.522966484E-2
2.024842375E1;2.969742358E-2;5.152040184E-2;3.532887697E-3;5.957155418E-2
2.025843375E1;5.558363199E-3;7.053203881E-2;6.022632122E-4;7.075327993E-2
2.026847375E1;-2.977636099E-2;6.783705711E-2;-3.802678227E-2;8.327385041E-2
2.027848375E1;-4.071708620E-3;5.840725243E-2;1.473615289E-2;6.037499606E-2
2.028849375E1;-9.041841924E-3;6.798674583E-2;1.716099322E-2;7.069973269E-2
2.029853375E1;-3.269675285E-2;1.157380325E-1;-2.618500113E-2;1.230854341E-1
2.030854375E1;4.378979802E-3;1.420838320E-1;4.819450557E-2;1.500989712E-1
2.031855275E1;2.650455147E-2;1.375943398E-1;1.036535919E-2;1.405067055E-1
2.032856275E1;-1.396315098E-3;8.235978663E-2;-3.038330197E-2;8.779652150E-2
2.033860275E1;-2.538861036E-3;9.433488429E-2;4.107552052E-2;1.029209143E-1
2.034861275E1;1.006305814E-2;9.687959254E-2;-8.986585736E-3;9.781451484E-2
2.035862275E1;1.047119379E-2;6.335048854E-2;-2.788478673E-2;7.000351155E-2
2.036866275E1;1.152193844E-3;7.502562404E-2;1.226137733E-1;1.437508582E-1
2.037867275E1;1.899380296E-2;5.376982570E-2;5.353944540E-2;7.822039964E-2
2.038868275E1;-4.212304920E-2;1.036009669E-2;-1.182891726E-2;4.496227486E-2
2.039872275E1;-1.852544099E-2;8.115935326E-3;1.716625571E-2;2.652811160E-2
2.040873275E1;-7.786737084E-3;-6.105662584E-3;-5.899138927E-2;5.981551971E-2
2.041874275E1;-9.077802300E-3;-1.568691015E-2;2.703109324E-2;3.254482519E-2
2.042878275E1;1.393011421E-2;4.179472804E-2;5.603854537E-2;7.128229753E-2
2.043879275E1;-8.567925096E-3;4.418916285E-2;-4.931249321E-2;6.676685884E-2
2.044880175E1;-2.692584336E-2;2.233402491E-2;7.458649814E-2;8.238298012E-2
2.045881175E1;-2.497725874E-2;2.952025294E-2;1.008153534E-1;1.079770544E-1
2.046885175E1;1.801907212E-2;-1.167104244E-3;-4.445988894E-2;4.798677752E-2
2.047886175E1;-6.207404137E-3;-6.107416749E-3;-2.314035594E-2;2.472465326E-2
2.048887175E1;1.676952213E-2;2.742344141E-2;3.428222537E-2;4.699503152E-2
2.049891175E1;2.187794209E-2;4.179355860E-2;3.249882460E-3;4.728538491E-2
2.050892175E1;-1.154942036E-2;1.050686181E-2;9.927402735E-3;1.850233987E-2
2.051893175E1;1.162251055E-2;8.235686302E-2;3.406237006E-2;8.987758726E-2
2.052897175E1;1.423592359E-2;6.334464133E-2;1.493788183E-2;6.662090827E-2
2.053898175E1;-1.977031320E-2;4.149008811E-2;5.991057158E-2;7.550873646E-2
2.054899175E1;-2.499684691E-3;2.966292500E-2;2.656273127E-2;3.989631857E-2
2.055900075E1;-1.431983113E-3;2.502491355E-2;-5.000421882E-2;5.593495127E-2
2.056904175E1;-1.298081875E-4;3.466229439E-3;3.128143430E-2;3.147315886E-2
2.057905075E1;2.464893758E-3;8.255099058E-3;1.682243943E-2;1.890018069E-2
2.058906075E1;-3.853022754E-3;-2.767019391E-2;-3.815074325E-2;4.728598762E-2
2.059910075E1;1.750890255E-2;-1.554599226E-2;-2.837536812E-2;3.678859959E-2
2.060911075E1;-2.689134479E-3;9.432377458E-2;-4.912245870E-3;9.448987276E-2
2.061912075E1;-2.471033335E-3;5.600287735E-2;-4.922186136E-3;5.627305034E-2
2.062916075E1;-1.987030059E-2;2.965473890E-2;4.982120097E-2;6.128935022E-2
2.063917075E1;-1.216542453E-2;6.797505140E-2;-2.806663513E-4;6.905565828E-2
2.064918075E1;-2.851774782E-2;2.246734142E-2;-1.015310526E-2;3.769786357E-2
2.065919075E1;-1.482883126E-2;2.246734142E-2;4.269987702E-2;5.047727375E-2
2.066923075E1;-1.220957100E-2;6.557886243E-2;6.803820133E-3;6.705186642E-2
2.067924075E1;-1.090476483E-2;5.614847302E-2;-8.392742515E-2;1.015646474E-1
2.068924975E1;-9.940266609E-3;5.360376477E-2;1.627923310E-2;5.689627341E-2
2.069929075E1;1.656516194E-3;1.134804225E-1;2.118972480E-2;1.154536910E-1
2.070929975E1;-1.732822359E-2;1.276985121E-1;-3.061017394E-3;1.289051867E-1
2.071930975E1;-7.767733634E-3;1.062947792E-1;1.850877643E-2;1.081734375E-1
2.072934975E1;1.817080736E-2;1.134810072E-1;5.699865818E-2;1.282847001E-1
2.073935975E1;-2.570874542E-2;8.938346207E-2;-3.686318636E-2;1.000461763E-1
2.074936975E1;-1.383158863E-3;2.501672745E-2;-2.701705992E-2;3.684659153E-2
2.075937975E1;3.456873894E-2;2.995587051E-2;-3.359225392E-2;5.675201682E-2
2.076941975E1;-1.086149544E-2;3.444711685E-2;-3.198426962E-2;4.824489036E-2
2.077942975E1;2.529797852E-3;4.881781876E-2;3.987684131E-2;6.308519460E-2
2.078943975E1;2.605723947E-2;8.728957415E-2;4.732970238E-2;1.026574411E-1
2.079947975E1;1.729781806E-2;5.375988543E-2;1.366377354E-2;5.810368748E-2
2.080948975E1;-2.150869042E-2;4.867105365E-2;5.611806750E-2;7.733519721E-2
2.081949875E1;-5.707174838E-3;7.277210712E-2;-4.622808695E-2;8.640247359E-2
2.082953975E1;-4.589830399E-2;5.106841207E-2;-6.839955926E-2;9.691819605E-2
2.083954875E1;-3.257366896E-2;6.783354878E-2;1.040219665E-3;7.525633732E-2
2.084955875E1;-1.124097973E-2;7.037533343E-2;1.101498485E-2;7.211363998E-2
2.085959875E1;-8.376721144E-3;1.768665791E-2;2.315029621E-2;3.031375166E-2
2.086960875E1;2.425951302E-2;2.501965106E-2;7.389477253E-2;8.170033242E-2
2.087961875E1;4.896809220E-2;4.193564594E-2;7.095011473E-3;6.485993865E-2
2.088962875E1;1.296327710E-3;-1.569275737E-2;2.809996426E-2;3.221103989E-2
2.089966875E1;2.806283444E-2;-3.949443340E-2;1.172308266E-2;4.984740328E-2
2.090967875E1;3.858460665E-2;1.370002627E-3;-7.424385130E-2;8.368272363E-2
2.091968875E1;-3.657667279E-2;7.955136895E-3;-6.065901518E-3;3.792007854E-2
2.092972875E1;-1.600178272E-2;1.528988421E-2;5.392302275E-2;5.828833495E-2
2.093973875E1;-1.633215040E-2;1.768431902E-2;6.825454831E-2;7.237511755E-2
2.094974775E1;-6.089056492E-2;-3.994700789E-2;2.213580430E-2;7.611450695E-2
2.095978875E1;-3.894128680E-2;-6.853872299E-2;5.679985285E-3;7.903317405E-2
2.096979775E1;-1.437391788E-2;-5.641510606E-2;-4.181168497E-2;7.167629110E-2
2.097980775E1;-4.525569499E-2;-1.116490746E-1;-3.506926060E-2;1.254728928E-1
2.098981775E1;-1.172191322E-2;-9.458397567E-2;-5.138123810E-2;1.082754050E-1
2.099985775E1;4.932126403E-3;-1.794335067E-2;-7.525775850E-2;7.752431824E-2
2.100986775E1;-6.225238144E-3;-2.288366318E-2;3.201409042E-2;3.984115480E-2
2.101987775E1;2.832362026E-2;2.501672745E-2;1.114894456E-1;1.177198394E-1
2.102991775E1;-4.078666806E-2;3.654392838E-2;8.421393871E-2;1.004539619E-1
2.103992775E1;-2.018897384E-2;2.486937761E-2;-6.326687336E-3;3.265130289E-2
2.104993775E1;3.481870741E-2;6.348848283E-2;-2.933548093E-2;7.812618178E-2
2.105997175E1;8.310939968E-3;1.182739699E-1;-4.391025066E-2;1.264354135E-1
2.106998175E1;-1.765859127E-2;1.086938918E-1;-4.894177973E-2;1.205051275E-1
2.107999075E1;4.564044178E-3;1.372856069E-1;5.655310035E-2;1.485477079E-1
2.109000075E1;-5.294244468E-2;1.561469704E-1;6.300140977E-2;1.765048341E-1
2.110004075E1;-1.936071575E-2;1.013614833E-1;8.976645470E-2;1.367735501E-1
2.111005075E1;-1.208736420E-2;1.229178286E-1;7.303113878E-2;1.434867387E-1
2.112006075E1;-2.502900660E-2;1.540530825E-1;-3.482133865E-2;1.599103781E-1
2.113010075E1;1.813572407E-2;9.208195210E-2;-3.303092122E-3;9.390900280E-2
2.114011075E1;1.994602203E-2;8.489689350E-2;4.224730253E-2;9.690284254E-2
2.115012075E1;6.596536338E-3;6.573556781E-2;-2.450801969E-2;7.046504237E-2
2.116016075E1;-3.570017517E-3;-1.569451153E-2;5.168295443E-2;5.413123402E-2
2.117017075E1;1.757702261E-2;-1.330007672E-2;8.301116645E-2;8.588770297E-2
2.118018075E1;3.012251616E-2;-2.272812724E-2;4.720866501E-2;6.043667595E-2
2.119018975E1;1.681834638E-2;-5.865458965E-2;-2.251821220E-2;6.504066069E-2
2.120023075E1;4.069720566E-2;-3.934591413E-2;-3.680822253E-2;6.752191313E-2
2.121023975E1;-2.410807014E-2;9.191823006E-4;-4.262327850E-2;4.897742145E-2
2.122024975E1;-2.275707096E-2;-6.266461015E-3;3.632114947E-2;4.331718725E-2
2.123028975E1;-1.620935887E-2;9.168434143E-4;7.936542749E-2;8.100898097E-2
2.124029975E1;-4.373337239E-2;5.558363199E-3;-1.220547795E-2;4.574360014E-2
2.125030975E1;-3.878779739E-2;2.471851945E-2;-3.133405924E-2;5.565358657E-2
2.126034975E1;1.065362692E-2;6.094202042E-2;5.243198276E-3;6.208800808E-2
2.127035975E1;-7.697567046E-3;7.755922258E-2;-4.756125212E-2;9.130585002E-2
2.128036975E1;-7.947243154E-3;7.995482683E-2;-3.314845026E-2;8.691808075E-2
2.129040975E1;3.698685497E-2;1.040541261E-1;9.314614534E-4;1.104362089E-1
2.130041975E1;2.049946100E-2;7.052560687E-2;3.238772750E-3;7.351584030E-2
2.131042975E1;1.288492441E-2;7.516537249E-2;3.187200308E-2;8.265397195E-2
2.132043875E1;3.926726907E-2;6.588467181E-2;3.220412493E-2;8.318541977E-2
2.133047975E1;-2.311989069E-3;3.938859880E-2;-5.661449611E-2;6.900730526E-2
2.134048875E1;-1.447273582E-2;4.163451433E-2;-3.273680627E-2;5.490529438E-2
2.135049875E1;5.703958869E-3;4.402777970E-2;5.598065794E-2;7.144798524E-2
2.136053975E1;-2.172269851E-2;1.289077163E-2;-2.305498660E-2;3.419912324E-2
2.137054875E1;-3.200415015E-2;-8.814677596E-3;4.149301171E-2;5.313787904E-2
2.138055875E1;-1.892568290E-2;9.145045280E-4;-3.466521800E-2;3.950563416E-2
2.139059875E1;-3.089376390E-2;-3.980141222E-2;-2.038222432E-2;5.435082457E-2
2.140060875E1;-1.947064340E-2;-1.824623644E-2;1.081501007E-2;2.879228268E-2
2.141061875E1;-1.446133375E-2;-1.106234729E-2;-3.246374130E-3;1.849444907E-2
2.142062875E1;-3.085400283E-2;-2.064301014E-2;-1.771472454E-2;4.113289224E-2
2.143066875E1;2.803652197E-2;1.318547130E-2;3.577911258E-2;4.732914656E-2
2.144067875E1;2.103389651E-2;6.572738171E-2;1.890229404E-2;7.155284920E-2
2.145068775E1;9.836770892E-3;6.093734264E-2;-3.357763588E-2;7.026791175E-2
2.146072875E1;1.614884019E-2;9.925707042E-2;9.426881075E-3;1.010030552E-1
2.147073775E1;3.494296074E-2;1.423668373E-1;1.924961865E-2;1.478508528E-1
2.148074775E1;-1.472942859E-2;1.157239991E-1;-5.278866291E-3;1.167769946E-1
2.149078875E1;1.333603710E-2;9.671528578E-2;5.018723667E-2;1.097745650E-1
2.150079775E1;-2.675130397E-2;1.013544667E-1;1.874500394E-2;1.064881935E-1
2.151080775E1;2.480096519E-3;6.572738171E-2;-1.646400511E-2;6.780341473E-2
2.152081775E1;-2.605811656E-3;7.036656260E-2;2.721294165E-3;7.046736003E-2
2.153085775E1;4.836816788E-3;7.051566660E-2;-1.838773906E-2;7.303398511E-2
2.154086775E1;-3.108204424E-2;5.584617198E-2;-4.543286562E-3;6.407440871E-2
2.155087775E1;1.158333421E-2;8.713169932E-2;1.992555678E-2;9.012843320E-2
2.156091775E1;2.118416995E-2;5.135609508E-2;3.218424439E-2;6.420313968E-2
2.157092775E1;-1.812432200E-2;1.767730236E-2;-3.762040079E-2;4.534614230E-2
2.158093675E1;-9.311983287E-3;5.120757580E-2;5.613911748E-3;5.234925842E-2
2.159097775E1;5.072459579E-3;2.980208874E-2;1.298140347E-2;3.290001786E-2
2.160098775E1;3.389630914E-3;-3.007339954E-2;-1.563896298E-2;3.406576171E-2
2.161099675E1;3.134195298E-2;6.000412703E-3;2.546228528E-2;4.082463644E-2
2.162100675E1;5.421830714E-3;-6.126127839E-3;-5.889315605E-3;1.008016512E-2
2.163104675E1;-2.804763168E-2;-5.417679191E-2;2.227087498E-2;6.494448627E-2
2.164105675E1;7.230959237E-3;-2.528745353E-2;4.422950864E-2;5.145863885E-2
2.165106675E1;-1.614884019E-2;-1.585823357E-2;5.600463152E-3;2.331595589E-2
2.166110675E1;-3.706550002E-3;-4.444877923E-2;-1.084190726E-2;4.590184572E-2
2.167111675E1;9.998738766E-5;-1.331411004E-2;4.420962811E-2;4.617105956E-2
2.168112675E1;-1.370382696E-2;-3.883720636E-3;1.301063955E-2;1.929131672E-2
2.169116675E1;-1.032325923E-3;-3.965874016E-2;-2.749945521E-2;4.827112393E-2
2.170117675E1;-1.928294778E-2;3.907694221E-2;4.617429256E-2;6.348940684E-2
2.171118575E1;-2.135256976E-2;3.922663093E-2;2.468577504E-2;5.102987653E-2
2.172122675E1;-6.974558830E-3;5.695188046E-3;3.451728344E-2;3.567243325E-2
